gunning_fog,pos,neg,neu,Citations,Times Cited,Number Authors,Journal Impact Factor,wc,sc,wps,dic,sixltr,insight,cause,discrep,tentat,certain,quant,numbers,jargon,Retracted
17.33,0.071,0.022,0.907,18,52,3,3.449,9829,442,22.237556561085974,0.3117305931427409,2947,0.1382643198697731,0.17600976701597315,0.0667412758164615,0.19788381320581952,0.12198595991453864,0.14151999186082,0.07508393529351917,0.6882694068572591,True
10.28,0.039,0.078,0.883,0,46,11,2.8289999999999997,14672,1117,13.135183527305285,0.3531215921483097,4547,0.18129770992366406,0.2189203925845148,0.0879907306434024,0.213263358778626,0.13133860414394766,0.16214558342420934,0.06945201744820065,0.6468784078516903,True
14.37,0.07200000000000001,0.135,0.794,11,109,3,4.684,14330,507,28.26429980276134,0.3267271458478716,5163,0.13454291695743195,0.1721563154221912,0.06573621772505234,0.19539427773900908,0.116817864619679,0.1481507327285415,0.04842986741102582,0.6732728541521285,True
13.02,0.033,0.026,0.941,2,16,6,1.137,1774,122,14.540983606557374,0.3461104847801578,668,0.13021420518602028,0.16403607666290868,0.05129650507328072,0.19785794813979707,0.10259301014656144,0.14205186020293126,0.07046223224351747,0.6538895152198422,True
13.47,0.08800000000000001,0.063,0.8490000000000001,3,34,7,0.0,3907,239,16.347280334728033,0.3626823649859227,1152,0.13053493729203994,0.20527258766316867,0.06040440235474789,0.22600460711543385,0.1159457384182237,0.15843358075249553,0.041719989761965705,0.6373176350140772,True
13.72,0.054000000000000006,0.092,0.8540000000000001,2,146,1,2.8510000000000004,7300,328,22.256097560975608,0.3336986301369863,2505,0.13726027397260274,0.176986301369863,0.0589041095890411,0.1967123287671233,0.10890410958904108,0.13657534246575342,0.04767123287671233,0.6663013698630137,True
16.18,0.07,0.124,0.8059999999999999,5,42,2,1.9980000000000002,7690,1127,6.823425022182788,0.3602080624187256,2691,0.11612483745123538,0.1892067620286086,0.04525357607282185,0.19193758127438232,0.10104031209362807,0.14096228868660599,0.031079323797139145,0.6397919375812744,True
13.51,0.051,0.018000000000000002,0.931,2,24,3,0.0,1386,69,20.08695652173913,0.3831168831168831,467,0.11976911976911978,0.21212121212121213,0.06277056277056277,0.2474747474747475,0.11688311688311688,0.16017316017316016,0.07792207792207792,0.6168831168831168,True
10.43,0.017,0.048,0.935,10,59,8,2.766,16108,1007,15.996027805362466,0.31090141544574124,4733,0.13303948348646635,0.19251303700024835,0.08536131114973926,0.21908368512540352,0.10839334492177803,0.13266699776508567,0.07673205860442016,0.6890985845542588,True
12.31,0.053,0.023,0.924,57,48,3,13.843,7603,350,21.722857142857148,0.3790608970143364,2552,0.1281073260555044,0.2068920163093516,0.05603051427068263,0.22714717874523216,0.11495462317506247,0.15362356964356175,0.05589898724187821,0.6209391029856636,True
15.07,0.07200000000000001,0.068,0.86,7,33,7,1.7919999999999998,2177,137,15.89051094890511,0.30960036747818104,829,0.12264584290307765,0.15893431327514929,0.05879650895728066,0.18190169958658706,0.09921910886541112,0.13275149288011026,0.05879650895728066,0.690399632521819,True
10.82,0.048,0.028,0.924,5,66,15,6.1579999999999995,15434,1053,14.657169990503323,0.3040689387067513,4062,0.12815861085914215,0.166061941168848,0.0632370092004665,0.18109368925748348,0.10904496566023067,0.13424906051574445,0.06738369832836595,0.6959310612932487,True
13.49,0.058,0.033,0.908,2,7,5,0.0,1531,136,11.257352941176471,0.3161332462442848,522,0.10581319399085563,0.1404310907903331,0.048334421946440234,0.1822338340953625,0.10320052253429132,0.131939908556499,0.04702808621815807,0.6838667537557153,True
12.95,0.071,0.063,0.866,0,12,1,0.0,2564,141,18.184397163120565,0.311622464898596,950,0.10374414976599064,0.15249609984399376,0.04251170046801872,0.17901716068642745,0.1029641185647426,0.1189547581903276,0.027691107644305768,0.6883775351014041,True
12.08,0.038,0.028,0.934,0,39,7,2.766,9053,622,14.554662379421222,0.3291726499502927,2571,0.12548326521595052,0.1897713465149674,0.058654589638793775,0.20136971169777973,0.11322213630840605,0.15077874737656025,0.06207886888324313,0.6708273500497073,True
12.63,0.037000000000000005,0.023,0.94,10,51,9,0.0,6473,670,9.661194029850746,0.3372470261084505,2122,0.1500077243936351,0.174107832535146,0.05051753437355168,0.17920593233431176,0.10597868067356712,0.13363200988722385,0.045728410319789886,0.6627529738915495,True
16.24,0.04,0.019,0.941,12,31,15,7.273,7583,662,11.454682779456196,0.322563629170513,2507,0.1471713042331531,0.19556903600158249,0.08176183568508506,0.2127126467097455,0.11723592245813005,0.14994065673216406,0.06329948569167876,0.677436370829487,True
59.85,0.014,0.012,0.974,0,1,4,0.0,1343,717,1.873082287308229,0.6626954579300074,228,0.466120625465376,0.4981384959046911,0.4035740878629933,0.5212211466865228,0.43857036485480266,0.5219657483246463,0.2546537602382725,0.3373045420699926,True
46.9,0.013,0.008,0.979,0,3,4,0.0,1885,857,2.1995332555425904,0.6005305039787798,320,0.32997347480106104,0.4673740053050398,0.4137931034482759,0.5023872679045093,0.4063660477453581,0.4901856763925729,0.28594164456233423,0.39946949602122017,True
34.98,0.02,0.02,0.96,0,3,2,0.0,1320,539,2.4489795918367347,0.5409090909090909,282,0.3303030303030303,0.3772727272727273,0.3234848484848485,0.41818181818181815,0.3363636363636364,0.40454545454545454,0.20984848484848484,0.4590909090909091,True
37.44,0.017,0.009000000000000001,0.973,0,-1,4,0.0,1235,563,2.1936056838365903,0.6032388663967612,238,0.41133603238866406,0.4421052631578947,0.3797570850202429,0.4623481781376518,0.3821862348178138,0.4842105263157895,0.2153846153846154,0.3967611336032389,True
39.03,0.016,0.015,0.97,0,3,4,0.0,1127,403,2.796526054590571,0.5661047027506655,241,0.4063886424134872,0.3469387755102041,0.3416149068322981,0.4383318544809228,0.3611357586512866,0.42857142857142855,0.2608695652173913,0.4338952972493345,True
48.98,0.01,0.01,0.979,0,1,4,0.0,1324,683,1.938506588579795,0.6246223564954683,219,0.42749244712990936,0.4765861027190332,0.44108761329305135,0.5166163141993958,0.4282477341389728,0.5151057401812689,0.24320241691842895,0.3753776435045317,True
67.78,0.01,0.01,0.98,0,6,4,0.0,2109,1043,2.022051773729626,0.6808914177335229,288,0.4286391654812707,0.5125651967757231,0.505452821242295,0.5926979611190137,0.4589853010905642,0.5893788525367473,0.3636794689426268,0.319108582266477,True
59.1,0.01,0.012,0.978,0,3,4,0.0,1325,720,1.8402777777777777,0.6369811320754717,213,0.4686792452830189,0.4754716981132076,0.4105660377358489,0.5283018867924528,0.4452830188679245,0.5313207547169811,0.2588679245283019,0.3630188679245283,True
13.5,0.021,0.027000000000000003,0.952,47,44,7,41.577,5907,334,17.685628742514968,0.31047909260199763,1833,0.15507025562891485,0.21127475876079227,0.07313357034027425,0.1904520060944642,0.13069239884882344,0.15676316234975454,0.05027932960893855,0.6895209073980024,True
12.91,0.02,0.116,0.865,0,7,3,2.465,818,46,17.782608695652176,0.33374083129584353,248,0.08679706601466992,0.1625916870415648,0.039119804400977995,0.2286063569682152,0.06845965770171149,0.10268948655256724,0.02567237163814181,0.6662591687041565,True
30.21,0.035,0.011,0.954,0,3,3,0.0,1098,358,3.0670391061452515,0.5555555555555556,249,0.3333333333333333,0.4052823315118397,0.29326047358834245,0.3888888888888889,0.3324225865209472,0.3870673952641166,0.18670309653916206,0.4444444444444444,True
11.96,0.052000000000000005,0.06,0.888,7,51,5,2.219,5447,305,17.859016393442626,0.29612630805948226,2104,0.12226913897558288,0.17606021663300894,0.06058380760051405,0.17642739122452727,0.0954653937947494,0.11070313934275748,0.056177712502294835,0.7038736919405177,True
14.77,0.07200000000000001,0.066,0.863,3,40,2,0.0,5034,277,18.17328519855596,0.3432657926102503,1835,0.0899880810488677,0.17779102105681366,0.031386571315057614,0.19169646404449744,0.09276916964640446,0.1293206197854589,0.028605482717520857,0.6567342073897497,True
14.68,0.018000000000000002,0.028,0.953,2,9,2,0.0,1675,154,10.876623376623378,0.3319402985074627,578,0.12298507462686567,0.15940298507462686,0.07104477611940299,0.1826865671641791,0.11880597014925373,0.16,0.09850746268656717,0.6680597014925374,True
15.02,0.047,0.138,0.815,3,26,1,3.1630000000000003,14782,1749,8.451686678101773,0.3682857529427682,3763,0.17352185089974292,0.2153294547422541,0.07082938709240967,0.2382627519956704,0.12792585577053173,0.1951021512650521,0.05263157894736842,0.6317142470572318,True
13.71,0.042,0.131,0.8270000000000001,0,9,3,0.0,1354,76,17.815789473684212,0.310930576070901,539,0.11078286558345644,0.1536189069423929,0.029542097488921712,0.21270310192023634,0.08862629246676514,0.12038404726735598,0.027326440177252585,0.689069423929099,True
15.8,0.07,0.075,0.855,0,16,1,0.0,784,45,17.42222222222222,0.3711734693877551,280,0.11862244897959184,0.1862244897959184,0.047193877551020405,0.22066326530612249,0.11352040816326532,0.17219387755102042,0.03826530612244898,0.6288265306122449,True
12.17,0.025,0.097,0.878,0,11,1,0.0,764,60,12.733333333333333,0.3560209424083769,255,0.09554973821989528,0.18324607329842926,0.04842931937172775,0.2382198952879581,0.10209424083769633,0.13350785340314136,0.04842931937172775,0.6439790575916231,True
19.4,0.034,0.1,0.866,0,3,1,0.0,481,23,20.91304347826087,0.37422037422037424,169,0.12474012474012475,0.19542619542619544,0.07068607068607069,0.2702702702702703,0.10810810810810813,0.14760914760914762,0.056133056133056136,0.6257796257796258,True
14.53,0.105,0.175,0.72,2,39,2,1.969,9016,331,27.238670694864048,0.3578083407275954,3432,0.12211623779946762,0.18733362910381546,0.04103815439219166,0.20751996450754207,0.11291038154392193,0.13830967169476485,0.02883762200532387,0.6421916592724046,True
13.4,0.038,0.048,0.914,6,35,5,2.766,4865,392,12.410714285714285,0.3350462487153135,1784,0.15025693730729706,0.19260020554984586,0.07687564234326824,0.2036998972250771,0.1397738951695786,0.17492291880781088,0.06618705035971223,0.6649537512846866,True
11.61,0.061,0.059,0.88,14,26,5,0.0,3956,414,9.555555555555557,0.29271991911021233,1105,0.1589989888776542,0.18983822042467136,0.07912032355915066,0.17391304347826084,0.1172901921132457,0.14509605662285135,0.05788675429726998,0.7072800808897877,True
43.02,0.024,0.013,0.963,0,4,4,0.0,1567,574,2.7299651567944245,0.6394384173580089,274,0.3765156349712827,0.4250159540523293,0.4084237396298661,0.4824505424377792,0.4320357370772176,0.4862795149968092,0.2871729419272495,0.3605615826419911,True
62.12,0.012,0.008,0.981,0,3,2,0.0,1951,1131,1.7250221043324492,0.6893900563813429,303,0.4592516658124039,0.5627883136852896,0.5084572014351615,0.566888774987186,0.4705279343926192,0.5617631983598155,0.2675550999487442,0.3106099436186571,True
45.17,0.012,0.014,0.973,0,3,5,0.0,1448,663,2.184012066365008,0.6422651933701657,246,0.42265193370165743,0.5158839779005525,0.4544198895027624,0.5448895027624311,0.4302486187845304,0.5407458563535912,0.2672651933701657,0.35773480662983426,True
71.33,0.011,0.009000000000000001,0.98,2,3,5,0.0,1958,1129,1.7342781222320638,0.7042900919305414,284,0.4744637385086824,0.576608784473953,0.5617977528089888,0.6215526046986721,0.5275791624106231,0.6138917262512769,0.26915219611848823,0.2957099080694586,True
55.11,0.019,0.011,0.97,0,2,4,0.0,2611,1200,2.1758333333333333,0.7483722711604749,311,0.5603217158176944,0.6671773266947529,0.5549597855227882,0.67828418230563,0.6074301034086557,0.6476445806204519,0.2520107238605898,0.2516277288395251,True
46.82,0.018000000000000002,0.011,0.972,0,3,4,0.0,1658,908,1.8259911894273129,0.6550060313630881,258,0.4746682750301568,0.4939686369119421,0.4342581423401689,0.5512665862484921,0.4722557297949336,0.548854041013269,0.21531966224366708,0.3449939686369119,True
86.3,0.009000000000000001,0.006,0.985,0,7,4,0.0,2823,1207,2.338856669428335,0.7042153737159051,235,0.4934466879206518,0.6085724406659582,0.6060928090683669,0.6556854410201913,0.6156571023733617,0.6560396741055614,0.3028692879914984,0.29578462628409496,True
44.42,0.027000000000000003,0.012,0.96,3,3,1,0.0,1334,627,2.127591706539075,0.6244377811094453,263,0.3605697151424288,0.4977511244377811,0.4002998500749625,0.4865067466266866,0.3860569715142429,0.4820089955022489,0.24737631184407802,0.3755622188905547,True
44.05,0.012,0.006999999999999999,0.981,0,4,5,0.0,1913,858,2.229603729603729,0.6032409827496079,325,0.3277574490329326,0.4668060637741767,0.41296393099843176,0.5039205436487193,0.4061683220073184,0.490852064819655,0.28698379508625194,0.3967590172503921,True
36.62,0.019,0.021,0.96,0,3,1,0.0,1442,550,2.6218181818181816,0.5714285714285714,308,0.32038834951456313,0.4306518723994452,0.3446601941747573,0.44937586685159503,0.3509015256588072,0.4403606102635229,0.22468793342579751,0.4285714285714286,True
49.23,0.011,0.008,0.981,0,4,5,0.0,1993,927,2.149946062567422,0.6713497240341194,332,0.3411941796287005,0.5313597591570497,0.4731560461615655,0.5614651279478173,0.4269944806823884,0.5127947817360763,0.3030607124937281,0.3286502759658806,True
44.17,0.012,0.009000000000000001,0.978,0,4,5,0.0,1917,864,2.21875,0.6395409494001043,323,0.3286384976525822,0.5033907146583203,0.4491392801251956,0.539906103286385,0.4074074074074074,0.4934793948878456,0.288471570161711,0.3604590505998957,True
35.96,0.017,0.012,0.971,0,1,3,0.0,1072,384,2.7916666666666665,0.5466417910447762,248,0.3852611940298508,0.3125,0.2863805970149253,0.3861940298507463,0.31902985074626866,0.40671641791044777,0.22667910447761194,0.4533582089552238,True
45.55,0.014,0.011,0.975,2,1,3,0.0,1457,668,2.181137724550898,0.6630061770761839,248,0.41935483870967744,0.514070006863418,0.450926561427591,0.5442690459849004,0.426904598490048,0.5394646533973919,0.2862045298558682,0.3369938229238161,True
55.16,0.017,0.013,0.97,0,4,3,0.0,1659,891,1.8619528619528616,0.7034358047016275,247,0.4870403857745629,0.5629897528631705,0.5045207956600362,0.5919228450874019,0.4635322483423749,0.6166365280289331,0.2525617842073538,0.2965641952983725,True
41.41,0.014,0.013,0.973,0,4,3,0.0,1535,685,2.240875912408759,0.6097719869706839,277,0.4,0.43778501628664496,0.3863192182410424,0.4710097719869707,0.3817589576547231,0.4957654723127036,0.2325732899022801,0.3902280130293161,True
36.0,0.022,0.015,0.963,0,1,3,0.0,1162,398,2.9195979899497484,0.5327022375215146,256,0.3683304647160069,0.31497418244406195,0.3080895008605852,0.4079173838209983,0.3296041308089501,0.3984509466437177,0.2521514629948365,0.4672977624784854,True
42.69,0.026,0.02,0.955,0,2,3,0.0,1264,576,2.1944444444444446,0.6036392405063291,256,0.4098101265822785,0.4287974683544304,0.3670886075949367,0.4612341772151899,0.37262658227848106,0.4889240506329114,0.20490506329113925,0.3963607594936709,True
43.47,0.018000000000000002,0.012,0.971,0,2,5,0.0,1459,671,2.1743666169895683,0.6429061000685401,247,0.4208361891706648,0.5140507196710076,0.453050034270048,0.546949965729952,0.42906100068540093,0.5407813570939,0.269362577107608,0.3570938999314599,True
14.4,0.069,0.103,0.828,4,29,8,1.9980000000000002,3800,324,11.728395061728394,0.3723684210526316,1164,0.13131578947368422,0.16815789473684212,0.05368421052631578,0.18973684210526315,0.10157894736842103,0.16236842105263158,0.03763157894736842,0.6276315789473684,True
57.19,0.015,0.009000000000000001,0.976,0,1,5,0.0,1742,951,1.8317560462670872,0.71699196326062,228,0.44029850746268656,0.6194029850746269,0.5235361653272101,0.6107921928817451,0.478760045924225,0.6130884041331802,0.30424799081515497,0.28300803673938,True
85.17,0.006999999999999999,0.006999999999999999,0.986,0,2,2,0.0,2683,1234,2.174230145867099,0.7327618337681701,222,0.520685799478196,0.6347372344390607,0.616846813268729,0.6816995900111815,0.6298919120387626,0.6787178531494595,0.3115915020499441,0.26723816623183005,True
35.03,0.03,0.02,0.951,0,3,2,0.0,1434,547,2.6215722120658134,0.5634588563458857,313,0.3207810320781032,0.399581589958159,0.3165969316596932,0.41701534170153415,0.32217573221757323,0.4351464435146444,0.2203626220362622,0.4365411436541144,True
60.19,0.011,0.006,0.983,3,3,4,0.0,1858,756,2.4576719576719577,0.6367061356297093,274,0.379978471474704,0.4946178686759957,0.4838536060279871,0.5457481162540366,0.4730893433799785,0.5468245425188375,0.2976318622174381,0.36329386437029065,True
41.25,0.017,0.017,0.966,2,1,4,0.0,1255,484,2.5929752066115697,0.5928286852589641,261,0.3976095617529881,0.4749003984063745,0.3896414342629482,0.4812749003984064,0.3952191235059761,0.4725099601593625,0.18645418326693228,0.4071713147410359,True
31.2,0.026,0.014,0.96,2,2,1,0.0,1860,415,4.481927710843373,0.5505376344086022,250,0.2553763440860215,0.4096774193548387,0.3967741935483871,0.4510752688172043,0.4,0.4532258064516129,0.38387096774193546,0.44946236559139785,True
55.29,0.011,0.01,0.98,0,4,3,0.0,1984,937,2.117395944503736,0.6325604838709677,319,0.3457661290322581,0.5120967741935484,0.4581653225806452,0.5423387096774194,0.4369959677419355,0.5342741935483871,0.3155241935483871,0.36743951612903225,True
42.95,0.031,0.012,0.958,0,2,4,0.0,1230,564,2.180851063829788,0.6113821138211382,237,0.3902439024390244,0.5089430894308943,0.4008130081300813,0.5032520325203252,0.3934959349593496,0.4959349593495935,0.1951219512195122,0.3886178861788617,True
40.9,0.026,0.019,0.954,0,2,5,0.0,1527,753,2.0278884462151394,0.5854616895874263,302,0.4165029469548134,0.4073346430910282,0.3647675180091683,0.4446627373935822,0.3870333988212181,0.43549443352979705,0.16633922724296005,0.4145383104125737,True
